Num_Acc;catr;circ;nbv;vosp;prof;plan;larrout;surf;infra;situ;vma
202200028557;3;2;1;0;2;1;3;1;0;1;80
202200028558;4;2;2;0;2;1; -1;1;0;1;50
202200028559;3;2;2;0;2;2; -1;2;0;3;80
202200028560;3;2;4;0;1;1; -1;1;0;1;50
202200028561;3;2;2;0;1;1; -1;1;0;1;80
202200028562;4;2;2;0;1;1; -1;1;0;1;30
202200028563;3;2;2;0;2;3; -1;1;0;1;80
202200028564;4;2;2;0;1;3; -1;2;0;1;50
202200028565;3;2;2;0;1;3; -1;1;0;1;90
202200028566;4;2;2;0;1;1; -1;1;0;1;50
202200028567;3;2;2;0;1;1; -1;2;0;1;90
202200028568;3;2;2;0;1;1; -1;1;0;3;90
202200028569;4;2;2;0;1;1; -1;1;0;1;50
202200028570;4;2;0;0;1;1; -1;1;0;1;50
202200028571;3;2;2;0;2;1; -1;1;0;1;90
202200028572;7;2;2;0;1;3; -1;1;0;1;50
202200028573;1;2;2;0;1;1; -1;1;0;1;90
202200028574;3;2;2;0;1;4; -1;1;0;1;80
202200028575;4;2;2;0;1;1; -1;1;0;1;30
202200028576;3;2;2;0;1;2; -1;1;0;8;80
202200028577;3;2;2;0;1;1; -1;1;0;1;50
202200028578;3;2;2;0;1;1; -1;1;0;3;80
202200028579;3;2;2;0;2;2; -1;1;0;1;50
202200028580;4;1;1;0;1;1; -1;1;0;1;50
202200028581;4;2;2;1;1;1;5;1;5;1;50
202200028582;3;2;2;0;1;1; -1;1;0;1;70
202200028583;4;2;2;0;1;1; -1;1;0;1;80
202200028584;4;1;1;2;1;1; -1;1;0;1;30
202200028585;3;2;2;0;2;1; -1;1;0;8;80
202200028586;9;2;2;0;2;1; -1;1;0;1;50
202200028587;4;2;2;0;1;1; -1;1;0;3;50
202200028588;3;-1;1;0;1;1; -1;1;0;1;50
202200028589;3;2;2;0;2;3; -1;1;0;1;50
202200028590;4;2;2;0;4;1;5;1;0;1;30
202200028591;4;2;2;0;4;1; -1;1;0;1;50
202200028592;3;2;2;0;1;2; -1;1;0;1;80
202200028593;3;2;2;0;1;1; -1;1;0;1;50
202200028594;3;2;2;0;2;1; -1;1;0;1;90
202200028595;3;2;2;0;2;3; -1;8;0;8;90
202200028596;2;3;4;0;1;1; -1;1;0;1;90
202200028597;3;2;2;0;1;1; -1;1;0;1;90
202200028598;4;2;2;0;1;1; -1;1;0;1;50
202200028599;3;2;2;0;1;3; -1;1;3;1;80
202200028600;3;2;2;0;1;1; -1;1;0;1;50
202200028601;4;3;4;0;1;1; -1;1;0;1;50
202200028602;4;2;2;0;2;2;4;1;0;1;80
202200028603;4;1;0;0;1;3; -1;2;5;1;50
202200028604;3;2;2;0;1;1; -1;1;0;1;80
202200028605;3;3;2;0;2;2; -1;1;0;3;80
202200028606;3;2;2;0;1;3; -1;1;0;3;90
202200028607;3;-1;2;0;1;3; -1;1;5;1;80
202200028608;3;2;2;0;1;2; -1;1;0;1;80
202200028609;3;2;2;0;1;1; -1;1;5;1;80
202200028610;7;2;2;0;1;1; -1;1;0;1;70
202200028611;3;2;2;0;1;1; -1;1;0;1;-1
202200028612;4;1;2;0;2;2; -1;1;0;1;50
202200028613;3;2;2;0;1;3; -1;1;0;3;80
202200028614;2;3;8;0;1;1; -1;1;0;1;70
202200028615;1;3;4;0;1;2; -1;1;0;2;130
202200028616;3;1;1;0;1;2; -1;1;0;1;90
202200028617;4;2;4;1;1;1; -1;2;2;1;50
202200028618;7;2;2;0;1;1; -1;1;0;1;80
202200028619;4;2;3;0;2;1;9;1;0;1;50
202200028620;7;2;2;0;1;1; -1;1;0;1;30
202200028621;1;1;1;0;2;3; -1;1;3;3;-1
202200028622;4;2;2;0;1;1; -1;1;0;1;50
202200028623;3;2;2;0;1;2;"5;5";1;0;3;50
202200028624;7;2;6;1;1;1; -1;1;0;1;50
202200028625;4;2;2;0;1;1;4;1;0;1;50
202200028626;2;2;3;3;2;1; -1;1;0;1;80
202200028627;4;2;2;0;1;1; -1;1;0;1;50
202200028628;3;2;1;0;1;1;3;1;0;1;50
202200028629;7;1;1;1;1;1; -1;1;0;1;50
202200028630;3;2;2;0;2;1; -1;1;0;4;70
202200028631;4;2;2;1;1;4; -1;2;0;5;50
202200028632;3;2;2;1;1;1; -1;1;0;1;50
202200028633;7;3; -1;1;1;1; -1;1;-1;3;30
202200028634;4;2;2;0;1;1; -1;2;0;1;30
202200028635;3;2;2;0;1;1; -1;1;0;1;80
202200028636;4;1;1;0;1;1; -1;1;0;1;30
202200028637;3;2;2;0;1;1; -1;1;0;1;50
202200028638;4;2;2;2;2;2; -1;1;0;1;50
202200028639;3;2;2;0;2;2; -1;1;0;1;90
202200028640;3;2;2;0;1;1; -1;1;0;1;80
202200028641;4;2;6;0;1;1; -1;1;0;1;50
202200028642;4;2;2;0;2;2;4;1;0;1;50
202200028643;4;2;3;0;1;1; -1;1;0;1;50
202200028644;7;4;3;0;1;1; -1;1;0;1;50
202200028645;3;-1;2;0;1;1; -1;1;0;8;70
202200028646;4;1;1;2;1;1; -1;1;0;1;30
202200028647;3;2;2;0;2;1;"5;5";1;0;1;50
202200028648;7;1;3;0;1;2; -1;1;0;1;50
202200028649;3;2;2;0;1;1;5;1;0;1;50
202200028650;4;1;1;0;1;1; -1;1;0;1;50
202200028651;4;2;2;0;1;1;4;1;0;1;80
202200028652;4;1;1;0;1;1; -1;2;0;1;50
202200028653;3;2;2;0;2;1; -1;1;0;1;80
202200028654;3;1;1;0;1;1; -1;2;0;1;10
202200028655;4;2;3;2;1;1; -1;1;0;1;30
202200028656;1;1;3;0;1;1; -1;1;0;1;90
202200028657;4;2;2;0;1;1; -1;1;0;1;50
202200028658;1;1;3;0;1;1; -1;1;1;1;50
202200028659;2;1;1;0;3;1; -1;1;0;1;50
202200028660;4;2;2;0;1;1; -1;2;0;4;30
202200028661;1;1;3;0;1;1; -1;1;0;1;90
202200028662;4;-1;2;0;1;3; -1;2;0;1;50
202200028663;1;1;3;0;1;1; -1;1;0;2;110
202200028664;2;3;6;0;1;3; -1;1;0;1;70
202200028665;1;-1;4;0;1;1; -1;1;9;1;130
202200028666;2;3;4;0;1;1; -1;1;0;1;90
202200028667;2;-1;6;0;1;1; -1;2;0;1;90
202200028668;4;2;2;0;1;1; -1;7;0;1;30
202200028669;2;3;4;0;1;3; -1;2;0;3;90
202200028670;4;2;2;0;1;1; -1;1;0;1;30
202200028671;2;1;2;0;2;1; -1;2;2;1;90
202200028672;1;1;3;0;1;1; -1;2;0;1;110
202200028673;3;1;2;0;1;2; -1;1;0;1;30
202200028674;2;2;2;0;1;1; -1;1;0;1;80
202200028675;1;1;2;0;1;1; -1;2;0;1;70
202200028676;4;3;2;0;1;1; -1;2;0;1;50
202200028677;3;3;4;0;2;1; -1;2;0;1;90
202200028678;4;-1;2;0;1;1; -1;1;0;1;50
202200028679;1;3;3;0;3;1; -1;1;0;1;110
202200028680;1;3;4;0;1;1; -1;1;0;1;90
202200028681;3;-1;2;0;1;2; -1;1;0;1;80
202200028682;2;3;4;0;1;3; -1;2;0;8;110
202200028683;3;2;1;0;1;1; -1;1;0;1;30
202200028684;3;2;2;-1;2;2; -1;1;0;1;50
202200028685;3;-1;1;0;1;1; -1;1;0;1;50
202200028686;4;2;2;0;1;1; -1;1;-1;1;30
202200028687;3;1;1;0;1;1; -1;1;0;1;50
202200028688;2;3;6;0;1;1; -1;1;0;1;90
202200028689;4;1;3;0;1;1; -1;1;2;1;70
202200028690;3;2;4;0;1;1; -1;1;5;1;50
202200028691;3;2;2;0;1;1; -1;1;0;1;50
202200028692;3;3;2;1;1;1; -1;1;0;1;50
202200028693;3;1;2;0;1;1; -1;1;0;1;50
202200028694;4;2;2;2;2;1; -1;1;2;1;50
202200028695;3;2;2;0;1;2; -1;1;0;3;50
202200028696;4;-1;4;0;1;1; -1;1;0;1;70
202200028697;4;1;3;1;1;1; -1;1;0;5;30
202200028698;2;1;0;0;1;1; -1;1;0;1;90
202200028699;4;1;1;0;1;1; -1;1;0;1;50
202200028700;2;1;2;0;1;1; -1;1;0;1;110
202200028701;4;2;2;0;1;1; -1;7;0;1;30
202200028702;4;2;2;1;1;1; -1;1;5;1;50
202200028703;4;2;2;1;1;1; -1;1;0;5;30
202200028704;4;2;2;3;1;1; -1;1;0;1;30
202200028705;4;1;2;0;1;1; -1;1;0;4;30
202200028706;4;1;1;0;1;1; -1;1;0;1;30
202200028707;4;2;2;2;1;1; -1;1;0;1;50
202200028708;4;1;1;0;1;1; -1;1;0;1;30
202200028709;4;2;3;3;1;1; -1;1;0;1;50
202200028710;4;2;2;0;2;1; -1;1;0;1;50
202200028711;4;2;4;0;1;1; -1;1;5;1;30
202200028712;4;2;2;0;2;2; -1;1;0;1;50
202200028713;4;1;1;0;1;1; -1;1;0;4;30
202200028714;4;1;2;0;1;1; -1;1;0;1;30
202200028715;3;2;2;0;2;1; -1;1;0;1;50
202200028716;4;2;4;3;1;1; -1;1;0;6;30
202200028717;3;2;1;0;1;1; -1;1;0;1;50
202200028718;4;2;2;0;2;1; -1;2;0;1;50
202200028719;4;1;1;0;1;1; -1;1;0;1;30
202200028720;3;3;2;0;1;1; -1;1;8;1;50
202200028721;4;1;3;3;1;1; -1;1;0;6;30
202200028722;4;-1;4;0;1;1; -1;1;9;1;50
202200028723;4;1;1;0;1;1; -1;1;0;1;30
202200028724;3;2;4;0;1;1; -1;1;0;1;50
202200028725;4;2;4;0;4;1; -1;1;0;1;70
202200028726;3;2;2;0;2;1; -1;1;5;1;30
202200028727;3;2;2;0;1;1; -1;1;0;1;50
202200028728;4;2;2;0;2;1; -1;2;0;1;30
202200028729;3;2;2;0;1;1; -1;1;9;1;30
202200028730;4;2;2;0;1;1; -1;1;9;1;30
202200028731;3;2;2;0;1;1; -1;1;0;1;90
202200028732;3;3;4;0;1;1; -1;1;0;1;50
202200028733;3;2;1;0;2;1; -1;1;0;1;50
202200028734;2;3;4;0;1;1; -1;2;0;1;50
202200028735;4;2;2;0;1;1; -1;1;0;1;50
202200028736;3;2;3;0;1;3; -1;1;0;1;50
202200028737;3;2;2;0;2;1; -1;1;0;1;50
202200028738;4;2;3;0;1;1; -1;1;5;1;50
202200028739;2;3;2;0;1;1; -1;1;0;1;50
202200028740;4;2;2;0;1;1; -1;1;0;1;50
202200028741;4;2;2;0;1;1; -1;1;0;1;50
202200028742;3;-1;2;0;2;1; -1;1;0;1;50
202200028743;3;2;2;0;1;1; -1;9;0;1;70
202200028744;4;1;1;0;1;1; -1;1;0;1;30
202200028745;4;2;2;0;2;2; -1;2;0;1;50
202200028746;4;2;2;0;1;1; -1;1;0;1;50
202200028747;4;2;2;0;1;1; -1;2;0;1;50
202200028748;4;2;2;0;1;1; -1;2;0;1;50
202200028749;4;3;4;3;1;1; -1;1;0;1;50
202200028750;4;-1;2;0;1;1; -1;1;0;1;50
202200028751;7;2;2;0;1;1; -1;1;0;1;50
202200028752;4;2;2;0;1;1; -1;2;0;1;50
202200028753;4;3;6;2;1;1; -1;1;5;1;50
202200028754;4;2;2;0;1;1; -1;1;6;1;50
202200028755;4;2;2;0;1;1; -1;1;2;1;30
202200028756;6;-1; -1;0;1;1; -1;1;0;8;30
202200028757;4;2;2;0;1;3; -1;1;0;1;50
202200028758;3;2;2;3;1;1; -1;1;6;1;30
202200028759;3;2;2;0;1;1; -1;1;0;1;50
202200028760;4;-1;2;0;1;1; -1;1;0;1;30
202200028761;3;2;2;0;1;1; -1;1;0;1;70
202200028762;3;-1;0;2;1;1; -1;1;0;5;25
202200028763;4;2;4;1;1;1; -1;1;0;1;50
202200028764;4;2;1;0;1;1; -1;1;0;1;50
202200028765;1;1;3;0;1;1; -1;1;3;1;50
202200028766;4;2;1;0;1;1; -1;1;0;4;30
202200028767;4;2;4;0;1;1; -1;1;0;1;50
202200028768;4;2;3;1;1;1; -1;1;0;5;30
202200028769;4;1;1;0;2;1; -1;1;0;1;30
202200028770;4;2;4;0;1;1; -1;1;0;1;30
202200028771;4;2;5;0;1;1; -1;1;0;1;30
202200028772;4;1;2;0;1;1; -1;1;0;1;50
202200028773;4;2;3;1;1;1; -1;1;-1;5;30
202200028774;4;2;2;0;1;1; -1;1;0;1;30
202200028775;4;2;3;3;1;1; -1;1;-1;6;30
202200028776;4;2;4;0;1;1; -1;1;0;1;30
202200028777;4;2;5;0;1;1; -1;1;0;1;30
202200028778;4;2;8;0;1;1; -1;1;0;1;50
202200028779;4;2;2;0;1;1; -1;1;0;1;30
202200028780;4;2;4;0;1;1; -1;1;0;1;30
202200028781;3;2;2;0;1;1; -1;1;0;1;50
202200028782;3;2;2;0;1;1; -1;1;0;1;30
202200028783;4;2;2;0;1;1; -1;1;0;1;30
202200028784;3;3;2;3;1;1; -1;1;5;1;50
202200028785;4;2;2;0;1;1; -1;1;0;1;30
202200028786;3;2;2;0;1;1; -1;1;0;1;50
202200028787;3;3;6;3;1;1; -1;1;0;1;50
202200028788;3;2;4;1;1;1; -1;1;0;1;50
202200028789;3;2;4;0;1;1; -1;1;5;1;50
202200028790;3;2;2;0;1;1; -1;1;0;1;50
202200028791;4;1;1;0;2;1; -1;1;0;1;30
202200028792;1;3;5;0;1;1; -1;1;0;1;130
202200028793;3;2;2;0;1;1; -1;1;0;1;50
202200028794;3;-1;2;0;1;1; -1;1;0;1;80
202200028795;3;2;2;0;1;2; -1;1;0;1;80
202200028796;3;2;2;0;1;1;4;1;0;1;80
202200028797;7;2;2;0;1;1;"5;5";1;0;1;80
202200028798;3;2;2;0;1;1; -1;1;0;4;50
202200028799;4;2;2;0;2;1; -1;1;0;4;50
202200028800;3;2;2;0;1;3; -1;1;2;1;50
202200028801;3;2;2;0;1;1; -1;1;0;3;80
202200028802;3;2;2;0;1;1;4;1;0;1;50
202200028803;3;2;2;0;1;1; -1;1;9;1;50
202200028804;3;2;2;0;2;1; -1;1;0;1;50
202200028805;3;2;2;0;1;1; -1;2;0;3;80
202200028806;4;2;2;0;2;1; -1;1;0;3;70
202200028807;3;2;2;0;1;1; -1;1;0;1;50
202200028808;3;1;2;0;1;1; -1;1;0;1;50
202200028809;4;2;2;0;1;4;6;1;1;3;80
202200028810;3;2;2;0;1;1; -1;1;0;1;70
202200028811;3;2;2;0;2;1; -1;1;0;1;80
202200028812;3;2;2;0;1;1; -1;1;0;1;90
202200028813;3;2;2;0;2;3; -1;1;0;3;80
202200028814;2;2;2;0;1;3; -1;2;0;3;80
202200028815;4;2;2;0;1;1;5;1;0;1;50
202200028816;3;2;2;0;2;3; -1;1;0;1;90
202200028817;3;2;2;0;2;3; -1;1;0;3;80
202200028818;3;2;2;0;1;1; -1;1;0;3;80
202200028819;3;2;2;0;1;1; -1;1;0;1;80
202200028820;1;3;4;0;1;1; -1;1;0;8;110
202200028821;1;3;4;0;1;3; -1;1;3;1;110
202200028822;2;2;2;0;1;1; -1;1;0;1;-1
202200028823;3;2;2;0;1;4; -1;1;0;1;80
202200028824;3;2;2;0;1;3; -1;1;0;1;80
202200028825;3;4;2;0;1;1;4;1;0;1;50
202200028826;3;2;2;0;1;2; -1;1;0;3;90
202200028827;3;2;2;0;1;1;4;1;0;1;50
202200028828;3;2;2;0;1;2;4;1;0;1;50
202200028829;3;2;2;0;2;1; -1;1;0;1;80
202200028830;3;2;2;0;2;3; -1;2;0;1;80
202200028831;3;2;2;0;1;1; -1;1;0;1;50
202200028832;4;2;2;0;1;3; -1;1;0;3;30
202200028833;2;2;2;0;1;1; -1;1;0;1;70
202200028834;3;2;2;0;1;1; -1;1;0;1;30
202200028835;6;-1; -1;0;1;1;4;1;0;1;10
202200028836;2;2;2;0;1;1;4;1;0;1;50
202200028837;3;1;1;0;1;1; -1;1;0;1;50
202200028838;2;2;3;0;2;2; -1;1;0;1;80
202200028839;4;2;2;0;2;3;4;1;9;4;50
202200028840;3;2;2;0;2;1;5;1;0;1;50
202200028841;4;2;2;0;1;4;4;1;0;1;50
202200028842;3;2;2;0;4;1; -1;7;4;3;80
202200028843;9;1;2;0;1;1; -1;1;1;1;50
202200028844;1;-1;1;0;2;1; -1;1;0;1;90
202200028845;7;3;6;0;1;2; -1;1;0;1;90
202200028846;1;3;6;0;1;3; -1;1;3;1;70
202200028847;1;3;2;0;1;1; -1;1;0;1;70
202200028848;1;3;6;0;1;1; -1;1;0;1;110
202200028849;1;3;3;0;1;1; -1;1;0;1;130
202200028850;1;1;2;0;1;2; -1;1;0;1;110
202200028851;1;3;5;0;1;1; -1;1;0;1;70
202200028852;1;3;2;0;2;3; -1;1;0;1;70
202200028853;1;3;6;0;1;1; -1;1;0;1;90
202200028854;4;1;2;0;1;1; -1;1;5;1;50
202200028855;4;1;3;3;1;1; -1;1;0;1;50
202200028856;4;1;1;3;1;1; -1;1;0;6;50
202200028857;4;1;1;1;1;1; -1;1;0;1;50
202200028858;4;1;1;3;1;1; -1;1;0;1;50
202200028859;4;2;2;0;1;1; -1;1;0;1;50
202200028860;4;1;1;2;1;1; -1;1;0;6;30
202200028861;4;2;2;3;1;1; -1;1;4;6;30
202200028862;4;1;1;2;1;1; -1;1;0;5;30
202200028863;2;3;2;0;1;1; -1;1;0;1;70
202200028864;4;-1; -1;0;1;3; -1;1;6;1;30
202200028865;4;2;2;0;1;1; -1;1;0;1;30
202200028866;2;3;2;0;1;1; -1;1;0;1;110
202200028867;3;3;4;0;1;1; -1;1;0;1;50
202200028868;4;2;2;0;1;1; -1;1;0;1;30
202200028869;2;2;2;0;1;1; -1;1;2;1;50
202200028870;2;2;2;0;2;1; -1;1;0;1;50
202200028871;4;1;1;3;1;1; -1;1;9;6;30
202200028872;4;2;2;0;1;1; -1;1;0;1;50
202200028873;3;2;2;0;1;1; -1;1;0;1;50
202200028874;4;-1;4;0;1;1; -1;1;0;1;50
202200028875;3;3;4;0;1;1; -1;2;0;1;70
202200028876;4;1;2;3;1;1; -1;1;0;1;50
202200028877;7;2;2;2;1;1; -1;1;0;1;50
202200028878;3;3;5;0;1;1; -1;1;0;1;90
202200028879;4;2;2;0;1;2; -1;1;0;4;50
202200028880;4;-1;2;0;1;1; -1;2;0;1;30
202200028881;3;-1;2;0;1;3; -1;3;0;3;50
202200028882;3;2;2;0;1;1; -1;1;0;1;50
202200028883;4;-1;1;0;1;1; -1;1;0;1;30
202200028884;7;3;4;0;1;1; -1;1;0;1;50
202200028885;4;2;2;0;1;1; -1;1;0;1;30
202200028886;4;2;3;0;1;1; -1;1;0;1;50
202200028887;4;1;2;0;1;1; -1;1;0;1;50
202200028888;4;2;2;0;1;1; -1;1;0;1;50
202200028889;4;2;5;0;1;1; -1;1;5;1;50
202200028890;4;2;2;0;1;1; -1;1;0;1;50
202200028891;4;2;2;0;2;1; -1;1;0;1;50
202200028892;3;1; -1;0;1;2; -1;1;0;1;50
202200028893;4;2;4;0;1;1; -1;1;5;1;50
202200028894;3;2;2;0;1;1; -1;1;0;1;50
202200028895;4;2;2;0;1;1; -1;1;0;1;30
202200028896;3;2;2;0;1;1; -1;1;0;1;30
202200028897;1;3;4;0;1;1; -1;1;0;1;90
202200028898;3;3;6;0;1;1; -1;2;0;1;70
202200028899;4;2;2;0;1;1;4;2;9;1;50
202200028900;2;1;1;0;2;1; -1;1;0;1;70
202200028901;3;-1;1;0;1;1; -1;1;0;1;50
202200028902;4;2;2;2;1;1; -1;1;5;1;50
202200028903;1;1;3;0;1;3; -1;1;0;2;90
202200028904;3;2;2;0;1;1; -1;1;0;1;70
202200028905;3;2;2;0;1;1; -1;1;0;1;50
202200028906;3;2;2;0;1;1; -1;1;0;3;50
202200028907;3;2;2;0;2;1; -1;2;0;1;50
202200028908;3;-1;2;0;1;1; -1;1;0;1;50
202200028909;3;2;2;0;1;1; -1;1;0;1;50
202200028910;3;2;1;0;1;1; -1;2;0;3;70
202200028911;7;2;2;0;1;1; -1;1;0;8;50
202200028912;4;-1;2;0;2;1; -1;2;0;1;50
202200028913;4;1;1;0;1;1; -1;1;0;1;30
202200028914;4;2;2;0;1;1; -1;1;0;1;50
202200028915;4;2;2;0;1;1; -1;1;0;1;50
202200028916;3;2;2;0;1;1; -1;1;0;1;30
202200028917;3;2;2;0;1;1; -1;1;0;1;50
202200028918;4;3;4;0;2;1; -1;2;0;1;50
202200028919;4;2;2;0;1;1; -1;1;0;1;50
202200028920;2;1;4;0;1;2; -1;1;0;1;50
202200028921;4;1;1;0;1;3; -1;2;0;1;30
202200028922;4;1;1;2;1;1; -1;1;0;1;50
202200028923;4;3;2;1;1;1; -1;1;0;1;50
202200028924;2;1;1;0;1;3; -1;1;0;1;50
202200028925;2;1;1;0;2;3; -1;1;3;3;50
202200028926;7;2;2;0;1;3; -1;1;0;1;50
202200028927;2;-1;1;0;2;2; -1;1;0;1;50
202200028928;4;1;3;0;1;1; -1;1;0;1;70
202200028929;4;1;2;0;2;1; -1;1;0;1;30
202200028930;4;1;3;0;1;1; -1;1;0;1;70
202200028931;4;2;2;0;1;1; -1;1;6;1;30
202200028932;4;1;3;0;1;1; -1;1;1;1;70
202200028933;4;1;2;0;1;1; -1;1;1;1;50
202200028934;3;2;2;0;2;2; -1;1;0;1;50
202200028935;4;2;6;0;1;1; -1;1;0;1;30
202200028936;4;-1;1;0;1;1; -1;1;9;8;50
202200028937;4;1;2;0;1;1; -1;1;0;1;50
202200028938;2;4;5;0;2;1; -1;1;0;1;50
202200028939;4;2;2;0;1;1; -1;1;0;1;30
202200028940;4;2;3;3;1;1; -1;1;0;1;30
202200028941;4;-1;2;1;1;1; -1;1;0;1;50
202200028942;4;2;2;0;1;1; -1;1;6;1;30
202200028943;4;2;4;0;1;1; -1;1;0;1;50
202200028944;3;1;2;0;1;1; -1;1;0;1;30
202200028945;4;1;2;0;1;3; -1;1;0;5;30
202200028946;4;2;2;1;1;1; -1;1;5;5;30
202200028947;4;2;2;0;1;1; -1;1;0;1;30
202200028948;4;2;3;0;1;1; -1;1;0;1;30
202200028949;4;1;3;3;1;1; -1;1;0;6;30
202200028950;4;1;2;2;1;1; -1;1;0;5;30
202200028951;4;2;4;0;1;1; -1;1;5;1;50
202200028952;3;2; -1;0;1;1; -1;1;0;1;50
202200028953;3;4;3;0;1;3; -1;1;0;1;30
202200028954;3;3;4;0;1;1; -1;1;0;1;70
202200028955;4;1;1;0;1;1; -1;1;0;1;30
202200028956;4;1;1;0;1;1; -1;1;0;1;50
202200028957;3;2;2;0;3;1; -1;1;0;1;50
202200028958;3;2;2;0;2;1; -1;1;0;1;50
202200028959;3;3;4;1;4;1; -1;1;5;1;50
202200028960;3;1;1;0;1;1; -1;1;0;1;50
202200028961;7;2;2;2;1;1; -1;2;8;1;50
202200028962;3;3;4;1;1;1; -1;1;5;1;50
202200028963;3;3;2;1;1;1; -1;1;0;1;50
202200028964;4;1;2;0;1;1; -1;1;0;1;50
202200028965;2;2;4;0;2;1; -1;1;0;4;50
202200028966;4;1;0;0;1;1; -1;1;0;1;50
202200028967;3;2;2;2;2;1; -1;1;2;5;50
202200028968;4;2;2;2;1;1; -1;1;0;6;30
202200028969;3;3;3;0;1;1; -1;1;0;1;50
202200028970;3;2;4;0;1;1; -1;1;0;1;50
202200028971;7;2;2;0;2;1; -1;1;0;1;50
202200028972;3;2;2;1;1;1; -1;1;0;1;50
202200028973;4;2;2;0;2;2; -1;1;0;1;30
202200028974;4;2;2;0;1;1; -1;1;0;1;50
202200028975;4;1;1;0;1;1; -1;1;0;1;50
202200028976;4;2;2;0;1;1; -1;1;5;1;50
202200028977;3;2;0;0;1;1; -1;1;0;1;50
202200028978;3;2;4;0;1;1; -1;1;0;1;50
202200028979;4;2;2;0;1;1; -1;1;0;1;50
202200028980;4;2;3;0;1;1; -1;1;0;1;3
202200028981;4;3;2;2;1;1; -1;1;0;1;30
202200028982;4;1;1;0;1;1; -1;1;0;4;50
202200028983;4;2;2;2;1;1; -1;1;0;1;50
202200028984;3;1;3;0;2;1; -1;1;0;1;30
202200028985;3;3;4;0;1;1; -1;1;0;1;30
202200028986;4;2;2;0;2;1; -1;1;0;1;70
202200028987;3;1;3;1;1;1; -1;1;0;1;50
202200028988;4;1;4;0;1;1; -1;1;0;1;50
202200028989;3;2;2;0;1;2; -1;2;2;1;80
202200028990;3;2;2;0;1;1; -1;2;0;1;80
202200028991;4;2;2;0;1;1; -1;1;5;1;50
202200028992;3;2;2;0;1;1; -1;1;0;1;50
202200028993;2;1;3;0;1;2; -1;1;0;1;50
202200028994;3;2;2;0;1;4; -1;2;0;1;80
202200028995;2;3;4;0;1;1; -1;1;0;1;110
202200028996;4;2;2;2;1;1; -1;1;0;1;50
202200028997;4;1;2;3;1;1;5;1;0;1;50
202200028998;4;3;2;0;2;1; -1;1;0;1;50
202200028999;1;3;4;0;4;1; -1;1;0;8;130
202200029000;4;3;2;2;1;1; -1;1;0;1;30
202200029001;7;2;2;0;1;1; -1;1;0;1;50
202200029002;4;1;1;0;1;3; -1;1;0;3;50
202200029003;4;2;2;0;1;1; -1;1;0;1;50
202200029004;4;2;2;0;1;2;3;1;0;3;80
202200029005;3;2;2;0;1;1; -1;1;9;1;50
202200029006;3;3;2;0;1;1; -1;1;0;1;50
202200029007;4;-1;1;0;2;1; -1;1;0;1;50
202200029008;4;2;4;0;1;3; -1;1;0;1;50
202200029009;7;2;4;0;1;1; -1;1;5;1;50
202200029010;3;2;2;0;1;1; -1;1;0;1;50
202200029011;3;2;0;0;1;1; -1;1;8;1;50
202200029012;3;2;2;0;1;3; -1;1;0;1;50
202200029013;2;2;2;0;1;1; -1;1;0;1;50
202200029014;2;1;0;0;1;2; -1;1;9;8;50
202200029015;3;2;2;0;4;2; -1;2;0;1;70
202200029016;4;2;2;0;1;4; -1;2;0;1;70
202200029017;4;-1;2;0;1;3; -1;1;0;1;70
202200029018;4;1;4;0;1;1; -1;1;0;1;70
202200029019;4;2;2;0;1;1; -1;1;0;1;30
202200029020;4;1;2;1;1;1; -1;1;0;1;30
202200029021;4;1;2;1;1;1; -1;1;-1;5;30
202200029022;4;-1;1;0;1;1; -1;1;0;1;30
202200029023;4;2;6;0;1;1; -1;1;0;1;30
202200029024;4;3;5;1;4;1; -1;1;0;1;30
202200029025;4;2;0;0;1;1; -1;1;-1;5;30
202200029026;4;-1;2;0;1;1; -1;1;0;1;30
202200029027;4;2;6;0;1;1; -1;1;0;1;30
202200029028;4;1;4;0;1;1; -1;1;0;1;30
202200029029;4;-1;1;0;1;1; -1;1;8;1;30
202200029030;4;1;1;0;1;1; -1;1;6;1;30
202200029031;3;2;2;0;1;1; -1;1;5;1;30
202200029032;3;-1;2;0;1;1; -1;1;0;1;30
202200029033;4;2;2;0;1;1; -1;1;0;1;50
202200029034;3;3;4;0;1;1; -1;1;0;1;50
202200029035;3;2;2;0;1;1; -1;1;0;1;50
202200029036;3;2;2;0;1;1; -1;1;0;1;50
202200029037;3;2;3;2;1;1; -1;1;0;5;50
202200029038;4;2;2;0;1;1; -1;1;5;1;50
202200029039;3;2;4;3;1;1; -1;1;0;8;50
202200029040;3;1;2;0;2;1; -1;1;0;1;50
202200029041;3;2;2;2;1;1; -1;1;0;1;50
202200029042;4;2;1;2;1;1; -1;2;0;1;25
202200029043;3;2;2;0;1;1; -1;1;0;1;50
202200029044;4;1;1;1;1;1; -1;1;0;1;50
202200029045;4;1;2;0;1;1; -1;1;0;1;50
202200029046;4;-1;2;0;1;1; -1;1;0;1;30
202200029047;3;1;3;1;1;2; -1;1;0;1;50
202200029048;4;2;2;0;1;1; -1;1;9;1;50
202200029049;3;3;1;0;1;3; -1;1;0;1;50
202200029050;2;2;1;0;1;1;"3;5";1;5;1;70
202200029051;1;1;5;0;1;1; -1;1;7;6;110
202200029052;3;2;2;0;1;2; -1;3;5;1;80
202200029053;3;2;2;0;1;2; -1;1;0;3;80
